1,101.0
2,2.0
3,1.5
4,1.3333333333333333
5,1.25
6,1.1999999999999995
7,1.1666666666666665
8,1.1428571428571428
9,1.125
10,1.1111111111111112
11,1.0999999999999999
12,1.0909090909090908
13,1.0833333333333335
14,1.0769230769230762
15,1.0714285714285712
16,1.0666666666666667
17,1.0624999999999998
18,1.0588235294117645
19,1.0555555555555556
20,1.0526315789473684
21,1.05
22,1.0476190476190477
23,1.0454545454545454
24,1.0434782608695654
25,1.041666666666667
26,1.04
27,1.0384615384615385
28,1.0370370370370376
29,1.0357142857142856
30,1.0344827586206897
31,1.033333333333333
32,1.032258064516129
33,1.03125
34,1.03030303030303
35,1.0294117647058825
36,1.0285714285714282
37,1.0277777777777775
38,1.027027027027027
39,1.026315789473684
40,1.0256410256410255
41,1.0250000000000001
42,1.024390243902439
43,1.0238095238095237
44,1.0232558139534889
45,1.0227272727272725
46,1.0222222222222226
47,1.0217391304347825
48,1.0212765957446808
49,1.0208333333333333
50,1.020408163265306
51,1.0199999999999998
52,1.019607843137255
53,1.0192307692307692
54,1.018867924528302
55,1.0185185185185184
56,1.0181818181818183
57,1.017857142857143
58,1.0175438596491229
59,1.0172413793103452
60,1.0169491525423728
61,1.0166666666666664
62,1.0163934426229508
63,1.0161290322580643
64,1.0158730158730158
65,1.0156249999999998
66,1.0153846153846156
67,1.015151515151515
68,1.0149253731343284
69,1.0147058823529413
70,1.0144927536231885
71,1.0142857142857142
72,1.0140845070422535
73,1.0138888888888888
74,1.0136986301369864
75,1.0135135135135134
76,1.0133333333333334
77,1.013157894736842
78,1.0129870129870127
79,1.0128205128205128
80,1.0126582278481016
81,1.0125
82,1.0123456790123457
83,1.0121951219512195
84,1.0120481927710845
85,1.0119047619047616
86,1.0117647058823531
87,1.0116279069767442
88,1.0114942528735635
89,1.0113636363636365
90,1.0112359550561798
91,1.0111111111111113
92,1.0109890109890112
93,1.0108695652173914
94,1.010752688172043
95,1.0106382978723405
96,1.010526315789474
97,1.0104166666666667
98,1.0103092783505154
99,1.0102040816326532
100,1.01010101010101
101,1.01
102,1.0099009900990097
103,1.0098039215686274
104,1.0097087378640774
105,1.0096153846153848
106,1.0095238095238095
107,1.0094339622641506
108,1.0093457943925233
109,1.009259259259259
110,1.0091743119266052
111,1.009090909090909
112,1.009009009009009
113,1.0089285714285714
114,1.008849557522124
115,1.0087719298245612
116,1.008695652173913
117,1.0086206896551724
118,1.0085470085470083
119,1.0084745762711864
120,1.0084033613445378
121,1.0083333333333333
122,1.0082644628099173
123,1.0081967213114753
124,1.0081300813008127
125,1.0080645161290323
126,1.008
127,1.0079365079365075
128,1.0078740157480315
129,1.0078125
130,1.0077519379844961
131,1.0076923076923079
132,1.0076335877862592
133,1.0075757575757578
134,1.007518796992481
135,1.007462686567164
136,1.0074074074074075
137,1.0073529411764706
138,1.0072992700729928
139,1.007246376811594
140,1.0071942446043163
141,1.0071428571428571
142,1.0070921985815602
143,1.007042253521127
144,1.006993006993007
145,1.0069444444444446
146,1.006896551724138
147,1.006849315068493
148,1.0068027210884356
149,1.006756756756757
150,1.0067114093959733
151,1.0066666666666668
152,1.0066225165562912
153,1.0065789473684208
154,1.0065359477124183
155,1.0064935064935066
156,1.0064516129032257
157,1.0064102564102566
158,1.0063694267515926
159,1.0063291139240509
160,1.0062893081761008
161,1.0062499999999999
162,1.0062111801242237
163,1.0061728395061729
164,1.0061349693251531
165,1.0060975609756095
166,1.006060606060606
167,1.006024096385542
168,1.0059880239520955
169,1.005952380952381
170,1.0059171597633136
171,1.0058823529411764
172,1.0058479532163742
173,1.005813953488372
174,1.0057803468208093
175,1.0057471264367817
176,1.0057142857142858
177,1.005681818181818
178,1.0056497175141244
179,1.00561797752809
180,1.0055865921787708
181,1.0055555555555558
182,1.0055248618784531
183,1.0054945054945055
184,1.005464480874317
185,1.0054347826086956
186,1.0054054054054058
187,1.0053763440860217
188,1.005347593582888
189,1.0053191489361706
190,1.0052910052910053
191,1.0052631578947366
192,1.0052356020942408
193,1.0052083333333333
194,1.0051813471502589
195,1.0051546391752577
196,1.0051282051282047
197,1.0051020408163263
198,1.0050761421319796
199,1.005050505050505
200,1.0050251256281404
201,1.0049999999999997
202,1.0049751243781095
203,1.004950495049505
204,1.0049261083743841
205,1.0049019607843135
206,1.0048780487804878
207,1.0048543689320388
208,1.0048309178743964
209,1.0048076923076918
210,1.0047846889952154
211,1.0047619047619045
212,1.004739336492891
213,1.0047169811320755
214,1.0046948356807512
215,1.0046728971962617
216,1.0046511627906973
217,1.0046296296296298
218,1.0046082949308757
219,1.0045871559633028
220,1.0045662100456623
221,1.0045454545454546
222,1.004524886877828
223,1.0045045045045042
224,1.0044843049327354
225,1.0044642857142856
226,1.0044444444444445
227,1.004424778761062
228,1.0044052863436121
229,1.0043859649122804
230,1.004366812227074
231,1.0043478260869565
232,1.0043290043290043
233,1.0043103448275863
234,1.004291845493562
235,1.0042735042735043
236,1.004255319148936
237,1.004237288135593
238,1.0042194092827006
239,1.0042016806722687
240,1.0041841004184102
241,1.0041666666666667
242,1.0041493775933612
243,1.0041322314049588
244,1.0041152263374484
245,1.0040983606557379
246,1.0040816326530613
247,1.0040650406504068
248,1.0040485829959516
249,1.004032258064516
250,1.0040160642570282
251,1.004
252,1.00398406374502
253,1.0039682539682537
254,1.0039525691699605
255,1.0039370078740155
256,1.003921568627451
257,1.0039062500000002
258,1.0038910505836576
259,1.003875968992248
260,1.0038610038610039
261,1.0038461538461536
262,1.003831417624521
263,1.0038167938931297
264,1.0038022813688214
265,1.003787878787879
266,1.0037735849056604
267,1.0037593984962405
268,1.00374531835206
269,1.0037313432835817
270,1.0037174721189592
271,1.0037037037037035
272,1.0036900369003692
273,1.0036764705882353
274,1.0036630036630036
275,1.0036496350364963
276,1.0036363636363634
277,1.0036231884057971
278,1.003610108303249
279,1.0035971223021585
280,1.003584229390681
281,1.0035714285714288
282,1.0035587188612098
283,1.00354609929078
284,1.0035335689045939
285,1.0035211267605633
286,1.0035087719298246
287,1.0034965034965033
288,1.0034843205574913
289,1.0034722222222223
290,1.0034602076124566
291,1.0034482758620689
292,1.0034364261168385
293,1.003424657534247
294,1.0034129692832763
295,1.0034013605442176
296,1.0033898305084745
297,1.0033783783783785
298,1.0033670033670032
299,1.0033557046979864
300,1.0033444816053512
301,1.0033333333333334
302,1.0033222591362125
303,1.0033112582781456
304,1.0033003300330037
305,1.0032894736842104
306,1.0032786885245901
307,1.003267973856209
308,1.0032573289902282
309,1.0032467532467533
310,1.0032362459546924
311,1.0032258064516129
312,1.003215434083601
313,1.003205128205128
314,1.0031948881789137
315,1.0031847133757965
316,1.0031746031746034
317,1.0031645569620253
318,1.003154574132492
319,1.0031446540880502
320,1.0031347962382444
321,1.0031249999999998
322,1.0031152647975077
323,1.003105590062112
324,1.0030959752321982
325,1.0030864197530862
326,1.0030769230769232
327,1.0030674846625767
328,1.003058103975535
329,1.003048780487805
330,1.0030395136778112
331,1.003030303030303
332,1.0030211480362539
333,1.003012048192771
334,1.0030030030030028
335,1.0029940119760477
336,1.0029850746268658
337,1.0029761904761905
338,1.002967359050445
339,1.002958579881657
340,1.0029498525073746
341,1.0029411764705882
342,1.0029325513196485
343,1.0029239766081872
344,1.0029154518950436
345,1.002906976744186
346,1.0028985507246377
347,1.0028901734104048
348,1.0028818443804035
349,1.0028735632183907
350,1.002865329512894
351,1.0028571428571427
352,1.0028490028490027
353,1.0028409090909092
354,1.0028328611898016
355,1.002824858757062
356,1.002816901408451
357,1.002808988764045
358,1.0028011204481793
359,1.0027932960893855
360,1.0027855153203344
361,1.0027777777777778
362,1.0027700831024928
363,1.0027624309392267
364,1.002754820936639
365,1.002747252747253
366,1.0027397260273971
367,1.0027322404371584
368,1.002724795640327
369,1.0027173913043477
370,1.002710027100271
371,1.0027027027027027
372,1.0026954177897573
373,1.0026881720430108
374,1.002680965147453
375,1.0026737967914439
376,1.0026666666666666
377,1.002659574468085
378,1.0026525198938994
379,1.0026455026455026
380,1.0026385224274403
381,1.0026315789473683
382,1.0026246719160106
383,1.00261780104712
384,1.002610966057441
385,1.0026041666666663
386,1.0025974025974027
387,1.0025906735751298
388,1.0025839793281652
389,1.0025773195876289
390,1.0025706940874035
391,1.0025641025641023
392,1.0025575447570332
393,1.0025510204081634
394,1.0025445292620865
395,1.0025380710659897
396,1.00253164556962
397,1.0025252525252528
398,1.0025188916876573
399,1.0025125628140703
400,1.0025062656641603
401,1.0025
402,1.0024937655860349
403,1.0024875621890548
404,1.0024813895781637
405,1.0024752475247525
406,1.002469135802469
407,1.0024630541871922
408,1.0024570024570023
409,1.0024509803921569
410,1.0024449877750612
411,1.0024390243902441
412,1.0024330900243308
413,1.0024271844660195
414,1.0024213075060533
415,1.002415458937198
416,1.002409638554217
417,1.002403846153846
418,1.0023980815347724
419,1.0023923444976077
420,1.0023866348448687
421,1.0023809523809524
422,1.0023752969121142
423,1.0023696682464456
424,1.0023640661938538
425,1.002358490566038
426,1.0023529411764704
427,1.0023474178403757
428,1.0023419203747073
429,1.002336448598131
430,1.0023310023310021
431,1.0023255813953489
432,1.0023201856148494
433,1.0023148148148149
434,1.002309468822171
435,1.0023041474654377
436,1.0022988505747126
437,1.0022935779816518
438,1.002288329519451
439,1.0022831050228314
440,1.002277904328018
441,1.0022727272727272
442,1.0022675736961453
443,1.0022624434389142
444,1.0022573363431153
445,1.0022522522522523
446,1.0022471910112358
447,1.0022421524663678
448,1.0022371364653246
449,1.002232142857143
450,1.0022271714922049
451,1.0022222222222223
452,1.002217294900222
453,1.0022123893805313
454,1.0022075055187636
455,1.0022026431718063
456,1.0021978021978024
457,1.0021929824561402
458,1.0021881838074396
459,1.0021834061135368
460,1.002178649237473
461,1.0021739130434781
462,1.0021691973969629
463,1.002164502164502
464,1.0021598272138228
465,1.0021551724137931
466,1.0021505376344084
467,1.002145922746781
468,1.0021413276231264
469,1.002136752136752
470,1.0021321961620469
471,1.002127659574468
472,1.0021231422505308
473,1.0021186440677965
474,1.0021141649048626
475,1.0021097046413503
476,1.0021052631578946
477,1.002100840336134
478,1.0020964360587001
479,1.0020920502092052
480,1.002087682672234
481,1.0020833333333332
482,1.0020790020790018
483,1.0020746887966805
484,1.0020703933747412
485,1.0020661157024793
486,1.0020618556701029
487,1.0020576131687242
488,1.002053388090349
489,1.0020491803278686
490,1.0020449897750507
491,1.0020408163265304
492,1.0020366598778
493,1.0020325203252032
494,1.002028397565923
495,1.0020242914979756
496,1.0020202020202018
497,1.002016129032258
498,1.0020120724346078
499,1.0020080321285139
500,1.002004008016032
501,1.002
502,1.0019960079840318
503,1.00199203187251
504,1.0019880715705765
505,1.0019841269841268
506,1.001980198019802
507,1.0019762845849802
508,1.0019723865877712
509,1.0019685039370079
510,1.0019646365422397
511,1.0019607843137255
512,1.0019569471624266
513,1.001953125
514,1.0019493177387915
515,1.0019455252918288
516,1.0019417475728154
517,1.0019379844961238
518,1.0019342359767893
519,1.001930501930502
520,1.0019267822736029
521,1.001923076923077
522,1.0019193857965452
523,1.0019157088122606
524,1.0019120458891013
525,1.0019083969465647
526,1.0019047619047619
527,1.0019011406844107
528,1.0018975332068312
529,1.0018939393939394
530,1.001890359168242
531,1.0018867924528303
532,1.0018832391713748
533,1.0018796992481203
534,1.0018761726078798
535,1.00187265917603
536,1.0018691588785047
537,1.001865671641791
538,1.0018621973929234
539,1.0018587360594795
540,1.0018552875695732
541,1.0018518518518518
542,1.0018484288354896
543,1.0018450184501846
544,1.0018416206261513
545,1.0018382352941175
546,1.001834862385321
547,1.0018315018315018
548,1.0018281535648996
549,1.001824817518248
550,1.0018214936247718
551,1.0018181818181817
552,1.0018148820326678
553,1.0018115942028984
554,1.0018083182640143
555,1.0018050541516248
556,1.0018018018018018
557,1.0017985611510791
558,1.0017953321364452
559,1.0017921146953404
560,1.001788908765653
561,1.0017857142857143
562,1.001782531194296
563,1.0017793594306053
564,1.0017761989342806
565,1.00177304964539
566,1.001769911504425
567,1.0017667844522966
568,1.001763668430335
569,1.001760563380282
570,1.0017574692442883
571,1.0017543859649123
572,1.0017513134851137
573,1.0017482517482514
574,1.0017452006980805
575,1.0017421602787457
576,1.0017391304347827
577,1.0017361111111112
578,1.0017331022530327
579,1.0017301038062283
580,1.001727115716753
581,1.0017241379310344
582,1.001721170395869
583,1.0017182130584192
584,1.0017152658662092
585,1.0017123287671235
586,1.0017094017094017
587,1.0017064846416381
588,1.001703577512777
589,1.001700680272109
590,1.00169779286927
591,1.0016949152542374
592,1.0016920473773265
593,1.001689189189189
594,1.0016863406408094
595,1.0016835016835015
596,1.0016806722689076
597,1.0016778523489933
598,1.001675041876047
599,1.0016722408026757
600,1.001669449081803
601,1.0016666666666665
602,1.0016638935108153
